"date","Max","Mean","Med","Min","#people"
2017-11-09,27,16.7333333333333,18,7.2,6
2017-11-10,30,19.4083333333333,20.5,7.9,10
2017-11-13,35,23.9166666666667,22.5,16,3
2017-11-14,31,21.2583333333333,23,9.3,18
2017-11-15,37,23.875,24,12,4
2017-11-16,34,20.775,20.5,8.8,12
2017-11-17,48,21.3208333333333,18.5,8.7,11
2017-11-19,32,17.4791666666667,17,9.7,1
2017-11-20,32,22.75,24.5,11,3
2017-11-21,30,22.3333333333333,24,10,3
2017-11-22,26,18.7916666666667,18.5,12,4
2017-11-23,33,21.4583333333333,19.5,15,9
2017-11-24,35,27.875,28,18,8
2017-11-27,32,19.2916666666667,18.5,11,5
2017-11-28,38,23.8416666666667,26.5,0.7,9
2017-11-29,36,18.6208333333333,19,7.8,3
2017-11-30,27,18.4583333333333,17,12,13
2017-12-01,34,21.0416666666667,18.5,13,11
2017-12-04,28,18.9583333333333,18.5,12,4
2017-12-05,35,23.5833333333333,24.5,12,16
2017-12-06,41,29,28.5,16,2
2017-12-07,41,22.625,20,10,7
2017-12-08,33,20.6625,21,9.9,9
2017-12-11,36,25.9166666666667,24.5,16,8
2017-12-12,40,30.1666666666667,31,0,15
2017-12-13,41,25.3333333333333,25,11,3
2017-12-14,54,26.7541666666667,27.5,9.3,11
2017-12-15,34,22.25,23,10,9
2017-12-18,30,21.7083333333333,20,14,4
2017-12-19,33,19.875,18,12,16
2017-12-20,24,19,19,14,2
2017-12-21,33,19.3333333333333,19,11,6
2017-12-22,36,23.0083333333333,24.5,9.2,6
2017-12-25,38,22.8666666666667,24,0.8,2
2017-12-26,41,28.875,31.5,13,21
2017-12-27,35,24.875,25,10,3
2017-12-28,42,18.7708333333333,18,6.3,10
2017-12-29,26,17.125,16.5,11,9
