,date,wday,urticaria,allergy,yday,SO2,CO,O3,PM2.5,PM10,NO,NO2,TEMP,RH,RAIN,WS_HR,urticaria_M,urticaria_F,allergy_M,allergy_F,urticaria_20,urticaria_65,allergy_20,allergy_65
1205,2017/4/19,3,8,0,109,5.338103865,0.337916667,36.78961353,28.90940657,56.17140152,2.218402778,13.17354798,27.85069444,75.43402778,2.101666667,1.777083333,0,0,0,0,5,3,0,0
1206,2017/4/20,4,1,5,110,4.463737923,0.27004529,20.75387983,14.51086957,32.8022343,3.332592227,11.30173309,27.37847222,68.65972222,0,1.710763889,0,0,0,0,1,0,5,0
1207,2017/4/21,5,8,2,111,3.099879227,0.209236111,17.89729771,13.21875,31.34375,2.549984903,8.728035205,28.08333333,71.15625,0,1.583333333,0,0,0,0,7,1,2,0
1210,2017/4/24,1,4,3,114,3.497474747,0.592048611,41.43983998,27.92708333,77.50694444,2.083607456,18.36850198,24.54513889,75.98611111,0.285714286,1.214236111,0,0,0,0,3,1,3,0
1211,2017/4/25,2,5,11,115,5.697549603,0.602949879,53.11218297,45.17708333,107.5344066,1.733888889,19.95138889,26.47569444,71.49305556,0,1.193402778,0,0,0,0,3,2,10,1
1212,2017/4/26,3,5,0,116,4.674144405,0.473509101,38.5532197,45.36521465,62.37847222,2.275501867,14.29173378,27.98958333,72.37847222,0,1.666319444,0,0,0,0,4,1,0,0
1213,2017/4/27,4,4,6,117,4.143010266,0.390119048,29.36002415,25.2677139,52.17645202,2.677649854,16.51251033,25.13888889,76.90972222,0.46,1.384722222,0,0,0,0,3,1,5,1
1214,2017/4/28,5,6,3,118,4.179969966,0.385190433,47.53185386,19.40972222,44.69791667,2.289589372,15.93821987,22.30555556,68.09375,0.141666667,1.428819444,0,0,0,0,4,2,3,0
1217,2017/5/1,1,0,0,121,5.138194444,0.439791667,51.79861111,26.97222222,55.01041667,1.576041667,14.33854167,26.57638889,58.54166667,0,1.443055556,0,0,0,0,0,0,0,0
1218,2017/5/2,2,16,17,122,5.504166667,0.387673611,41.38541667,27.3150527,56.42078393,2.277898551,14.47981151,27.82638889,65.75,0,1.500347222,0,0,0,0,16,0,13,4
1219,2017/5/3,3,1,1,123,6.270833333,0.391111111,38.02291667,30.74305556,61.25694444,2.144444444,14.71388889,28.36111111,71.59722222,1.6,1.471180556,0,0,0,0,1,0,1,0
1220,2017/5/4,4,3,7,124,5.379861111,0.358333333,36.44930556,30.20337302,61.12847222,1.957638889,13.6183122,28.70833333,70.54861111,0,1.520138889,0,0,0,0,2,1,6,1
1221,2017/5/5,5,8,4,125,6.018055556,0.384131944,38.371875,36.51041667,62.00694444,1.917013889,13.87139054,28.88541667,70.14930556,0,1.458680556,0,0,0,0,4,4,4,0
1224,2017/5/8,1,2,1,128,4.848611111,0.306354167,28.81736111,26.14089458,45.99494949,2.996875,11.61875,28.71527778,68.87847222,0.2,1.719444444,0,0,0,0,1,1,1,0
1225,2017/5/9,2,10,5,129,3.855347222,0.230979167,16.20162247,11.19328704,31.375,3.587668651,9.85556652,29.05486111,68.2,0,1.921875,0,0,0,0,9,1,4,1
1226,2017/5/10,3,2,3,130,5.105676329,0.336308877,34.06739268,22.18282005,182.382151,2.649255952,13.67807449,29.01736111,66.82291667,0.2,1.422569444,0,0,0,0,2,0,3,0
1227,2017/5/11,4,2,4,131,5.771527778,0.345590278,39.81666667,27.25301932,53.27702295,1.899652778,13.88993056,29.46180556,67.83333333,0,1.472916667,0,0,0,0,2,0,4,0
1228,2017/5/12,5,6,2,132,5.506066176,0.263129085,17.25053105,14.02651515,47.83112374,2.946772876,10.37978671,29.89665033,66.71732026,0,2.298488562,0,0,0,0,5,1,2,0
1231,2017/5/15,1,4,1,135,5.235069444,0.312569444,43.19375,19.72222222,43.54166667,1.770107323,12.25044192,28.48263889,70.73958333,1.538333333,1.503819444,0,0,0,0,3,1,1,0
1232,2017/5/16,2,4,9,136,4.047569444,0.34375,15.27430556,14.52958937,35.15247585,4.597569444,15.45833333,26.03472222,83.36111111,2.470475589,1.30625,0,0,0,0,2,2,8,1
1233,2017/5/17,3,1,0,137,4.297916667,0.381666667,43.02083333,15.3968254,35.69940476,2.139583333,16.41423611,25.8125,75.13194444,1.372222222,1.337847222,0,0,0,0,1,0,0,0
1234,2017/5/18,4,1,1,138,4.781660354,0.443667929,51.81502525,29.41161616,61.46748737,1.637752525,17.77215909,27.00094697,74.52746212,0.292592593,1.10719697,0,0,0,0,1,0,1,0
1235,2017/5/19,5,5,3,139,3.803472222,0.477743056,39.62743056,32.28472222,65.04513889,1.968055556,17.76388889,26.22569444,77.85416667,0.648333333,1.137152778,0,0,0,0,3,2,2,1
1238,2017/5/22,1,6,2,142,3.386458333,0.234756944,35.78472222,13.64583333,35.25347222,1.360763889,8.815277778,28.57638889,73.39236111,0,1.542708333,0,0,0,0,4,2,2,0
1239,2017/5/23,2,7,2,143,3.492808231,0.221651158,29.69414172,12.74768519,33.50694444,2.005137618,9.654174215,29.0620471,73.65071192,0.066666667,1.593295512,0,0,0,0,4,3,2,0
1240,2017/5/24,3,2,1,144,3.270864899,0.250416667,17.43781566,8.298611111,23.88541667,3.149772178,10.29372294,28.24131944,81.51041667,2.230813492,1.496006944,0,0,0,0,1,1,1,0
1241,2017/5/25,4,2,7,145,3.723263889,0.291284722,17.98506944,9.814613527,102.038587,3.637847222,12.78313708,27.26388889,83.70486111,9.804404762,1.392708333,0,0,0,0,2,0,5,2
1242,2017/5/26,5,6,3,146,4.575694444,0.447048611,40.44513889,22.15081522,57.70063406,2.462152778,16.84826389,27.30902778,74.53125,0.319047619,1.223263889,0,0,0,0,4,2,3,0
1245,2017/5/29,1,0,0,149,5.547569444,0.3646875,55.38194444,25.43055556,54.20833333,1.324305556,10.66805556,28.4375,73.22916667,0,1.364236111,0,0,0,0,0,0,0,0
1246,2017/5/30,2,0,0,150,4.827083333,0.334409722,25.54756944,15.26388889,30.875,2.133333333,11.05659722,27.05902778,84.64583333,1.65603836,1.407291667,0,0,0,0,0,0,0,0
1247,2017/5/31,3,2,0,151,3.787847222,0.241041667,22.48680556,8.793327295,26.04966787,2.301388889,10.0897192,28.70138889,76.57291667,0.76030303,1.712152778,0,0,0,0,1,1,0,0
1248,2017/6/1,4,3,7,152,3.380902778,0.208229167,15.26493056,7.519021739,26.35960145,3.552777778,8.370606884,28.29166667,83.99652778,4.390972222,1.934375,0,0,0,0,3,0,7,0
1249,2017/6/2,5,4,3,153,3.896354167,0.158125,13.759375,10.62152778,38.31423611,3.510416667,7.145833333,28.953125,84.43402778,0.554220779,2.922743056,0,0,0,0,4,0,3,0
1252,2017/6/5,1,3,1,156,4.097886473,0.305451389,15.59548611,12.33635266,36.48233696,4.006944444,10.97294686,29.30902778,78.33333333,0.08,1.300347222,0,0,0,0,2,1,1,0
1253,2017/6/6,2,3,7,157,4.364236111,0.2403125,17.01041667,11.10069444,33.88194444,3.451736111,9.731944444,30.20833333,73.55555556,0,1.514236111,0,0,0,0,3,0,6,1
1254,2017/6/7,3,4,2,158,4.850315657,0.220034722,17.06805556,11.08017677,30.76167929,3.020138889,9.470296717,30.53819444,75.45138889,0.85,1.460416667,0,0,0,0,4,0,2,0
1255,2017/6/8,4,0,10,159,4.951041667,0.237847222,16.60659722,10.13541667,29.92891082,3.847463768,10.83051027,30.01736111,75.35416667,5.047878788,1.515972222,0,0,0,0,0,0,5,5
1256,2017/6/9,5,9,5,160,4.171180556,0.251597222,20.09340278,10.89266304,30.37983092,3.154166667,10.20694444,30.20486111,69.82986111,1.3,1.587847222,0,0,0,0,6,3,3,2
1259,2017/6/12,1,5,0,163,4.938888889,0.207777778,19.29027778,8.266002415,31.82593599,2.903819444,8.201736111,31.09027778,70.22222222,6.516666667,2.341666667,0,0,0,0,5,0,0,0
1260,2017/6/13,2,3,8,164,3.783435458,0.181466503,14.41472631,7.302640374,27.31332587,3.238419118,6.905208333,30.10110294,73.93464052,2.972222222,2.145098039,0,0,0,0,3,0,8,0
1261,2017/6/14,3,3,0,165,2.891287879,0.196742424,10.95227273,6.814393939,28.09469697,3.802272727,8.539015152,28.3219697,82.84848485,1.772478027,1.575757576,0,0,0,0,3,0,0,0
1262,2017/6/15,4,3,10,166,2.383831522,0.377222222,8.218976449,7.141304348,20.8852657,6.891485507,13.6964221,25.81597222,89.62152778,4.451859558,1.281944444,0,0,0,0,3,0,9,1
1263,2017/6/16,5,3,0,167,2.445864899,0.256701389,11.31304563,8.44717556,27.62616656,4.284027778,9.288888889,27.54861111,82.95138889,1.60992378,1.401041667,0,0,0,0,3,0,0,0
1266,2017/6/19,1,2,0,170,3.458559783,0.213576389,12.41041667,8.326992754,27.32820048,3.708680556,7.589583333,29.36458333,73.18055556,0,1.417013889,0,0,0,0,2,0,0,0
1267,2017/6/20,2,6,10,171,3.678314394,0.213251812,11.24472854,8.839330808,26.14046717,4.189136905,8.901133041,29.73958333,70.75,1.3,1.259722222,0,0,0,0,6,0,10,0
1268,2017/6/21,3,6,1,172,3.636111111,0.2165625,12.16076389,8.931763285,24.16968599,4.432774758,8.960482543,30.17013889,68.59375,0,1.609027778,0,0,0,0,5,1,1,0
1269,2017/6/22,4,1,3,173,3.575347222,0.220069444,14.65416667,8.700126263,23.55972222,3.867361111,9.063194444,30.62152778,69.37152778,0,1.625,0,0,0,0,1,0,3,0
1270,2017/6/23,5,2,6,174,3.791666667,0.201631944,15.571875,8.802083333,24.93118687,3.305208333,9.145833333,30.38194444,72.63888889,0.133333333,1.487847222,0,0,0,0,1,1,4,2
1273,2017/6/26,1,0,2,177,2.61875,0.166423611,16.72534722,6.458031401,24.04055501,2.823263889,6.393402778,30.61805556,71.375,0,1.881944444,0,0,0,0,0,0,2,0
1274,2017/6/27,2,6,3,178,2.742083333,0.162923611,15.54604167,8.13955314,25.42711353,2.865138889,7.004722222,30.58541667,72.26319444,0,1.727361111,0,0,0,0,5,1,3,0
1275,2017/6/28,3,1,0,179,3.100347222,0.20120622,17.55470328,10.5419686,28.48143116,2.697916667,9.441334541,30.47569444,70.93055556,0,1.492013889,0,0,0,0,1,0,0,0
1276,2017/6/29,4,4,8,180,4.317708333,0.344375,25.51354167,13.90398551,34.72358092,3.436805556,14.69544082,29.32291667,69.71527778,7.218181818,1.39375,0,0,0,0,2,2,7,1
1277,2017/6/30,5,9,1,181,4.841666667,0.270798611,13.53020833,12.72222222,36.80208333,5.047222222,11.15416667,29.75694444,69.41666667,0.133333333,1.918402778,0,0,0,0,7,2,1,0
1280,2017/7/3,1,6,2,184,3.836666667,0.217443539,17.21743056,8.075634058,22.33759058,3.199088164,8.09763587,30.20208333,69.68472222,0.2,1.906319444,0,0,0,0,3,3,2,0
1281,2017/7/4,2,9,5,185,3.614975845,0.241816123,11.93422403,8.315972222,39.46527778,3.938988095,10.15458333,29.99652778,71.17708333,1.171111111,1.710763889,0,0,0,0,8,1,4,1
1282,2017/7/5,3,2,2,186,4.997222222,0.264409722,18.31705918,11.53230676,32.61156401,5.215625,10.23736472,32.31597222,63.65277778,0.066666667,1.657638889,0,0,0,0,1,1,2,0
1283,2017/7/6,4,4,9,187,5.747624799,0.270763889,20.24930556,12.60674682,44.16092269,3.18287037,10.84699074,31.20159314,70.78819444,3.015,1.921180556,0,0,0,0,3,1,9,0
1284,2017/7/7,5,6,6,188,4.116193182,0.230449285,10.87716751,8.019506661,28.19189632,4.268139731,9.273400673,29.67666246,71.47537879,3.6,2.218623737,0,0,0,0,4,2,5,1
1287,2017/7/10,1,7,2,191,3.934027778,0.863645833,13.60277778,7.982487923,25.6156401,3.207638889,7.804861111,30.75,69.65972222,0,2.423611111,0,0,0,0,5,2,2,0
1288,2017/7/11,2,7,13,192,4.313126907,0.191512999,13.18783928,6.90880848,30.68098751,3.739504383,8.675710769,31.00543478,66.31126049,12,2.109410755,0,0,0,0,4,3,13,0
1289,2017/7/12,3,1,0,193,4.219897343,0.267033514,19.2241244,13.04996981,37.22041063,4.094036836,12.06046196,30.12967995,68.39613527,5.0875,1.536941425,0,0,0,0,1,0,0,0
1290,2017/7/13,4,3,8,194,3.672392266,0.249281036,23.27383774,11.73868853,32.19406513,3.255294724,10.73799371,29.94594846,68.35484254,1.477083333,1.579324124,0,0,0,0,2,1,8,0
1291,2017/7/14,5,6,1,195,4.230059524,0.26699642,25.2844246,15.37894669,38.33857402,2.876537698,11.56220238,30.31547619,66.88095238,0.625,1.515178571,0,0,0,0,5,1,1,0
1294,2017/7/17,1,1,2,198,4.302777778,0.375416667,28.61284722,17.81144324,38.10763889,3.437847222,14.05868056,29.34375,70.51041667,1.165151515,1.400347222,0,0,0,0,1,0,2,0
1295,2017/7/18,2,6,8,199,4.695833333,0.358576389,37.54097222,23.93718434,46.04830918,1.780208333,14.20868056,30.23263889,69.28125,0,1.427430556,0,0,0,0,6,0,8,0
1296,2017/7/19,3,1,1,200,4.510069444,0.29125,31.359375,19.33378623,41.4379529,1.953472222,12.50104167,30.26388889,68.58333333,0,1.54375,0,0,0,0,1,0,1,0
1297,2017/7/20,4,9,1,201,4.288541667,0.258275463,34.52974537,22.89834944,43.17713366,1.565046296,10.70023148,30.5787037,67.80092593,0.04,1.611342593,0,0,0,0,7,2,0,1
1298,2017/7/21,5,6,2,202,4.333878968,0.333361111,39.90006944,25.02152778,47.41527778,2.023125,13.36138889,30.21458333,72.36180556,2.43125,1.382638889,0,0,0,0,4,2,2,0
1301,2017/7/24,1,2,3,205,4.119940476,0.291324405,21.61964286,13.80555556,33.23584055,2.559821429,12.10347222,29.49900794,75.74900794,1.4,1.332986111,0,0,0,0,0,2,2,1
1302,2017/7/25,2,14,16,206,4.739835859,0.298888889,22.06594066,11.79292733,31.35921717,2.785763889,12.23196248,29.4040404,70.41748737,1.673333333,1.47020202,0,0,0,0,13,1,13,3
1303,2017/7/26,3,3,0,207,4.070350242,0.333611111,18.19254913,14.74100673,33.04463109,3.370163592,13.08450309,28.9416996,75.01567303,9.018181818,1.32786973,0,0,0,0,1,2,0,0
1304,2017/7/27,4,4,4,208,3.274537037,0.255474537,19.68234199,9.738576892,31.25186192,2.631891835,9.413804714,29.7349537,74.21875,2.133333333,1.450115741,0,0,0,0,3,1,4,0
1305,2017/7/28,5,1,0,209,4.211091701,0.29145978,32.43747374,28.63841874,54.48822072,2.2405603,11.20834196,29.74766573,76.32325514,0.225,1.322245565,0,0,0,0,1,1,0,0
1308,2017/7/31,1,0,0,212,3.372222222,0.201180556,28.2,10.5,44.06060606,1.270223979,7.490200922,27.92013889,88.32986111,8.541131731,2.615972222,0,0,0,0,0,0,0,0
1309,2017/8/1,2,11,4,213,5.343865741,0.373923611,11.94467593,11.6577381,37.59247757,4.997966507,12.55628655,27.10381944,89.78819444,5.563482698,1.625347222,0,0,0,0,11,0,4,0
1310,2017/8/2,3,0,1,214,4.222750604,0.49004529,19.97915157,13.88246596,32.90893994,4.639930556,18.29791667,27.32774758,88.06884058,12.52672799,1.01576087,0,0,0,0,0,0,1,0
1311,2017/8/3,4,2,7,215,3.735182416,0.372654007,19.51591075,16.0111532,37.70707071,3.926850744,12.04304226,29.05424309,81.09880051,3.527520661,1.31681785,0,0,0,0,2,0,6,1
1312,2017/8/4,5,7,2,216,4.461381478,0.281270696,20.23137324,18.45757576,41.90516853,3.018101394,9.987076746,29.57030907,79.83086298,0.316666667,1.301231061,0,0,0,0,6,1,2,0
1315,2017/8/7,1,1,1,219,3.141319444,0.194930556,14.68386171,10.19524241,32.77882082,2.256189614,6.426811594,30.69444444,76.54861111,1.3,1.574652778,0,0,0,0,1,0,1,0
1316,2017/8/8,2,7,13,220,2.907986111,0.228993056,13.32916667,10.96527778,29.51515152,3.096875,7.075694444,30.19791667,79.32638889,1.103,1.603819444,0,0,0,0,6,1,10,3
1317,2017/8/9,3,2,0,221,2.948295455,0.21948548,12.7620471,11.14053579,30.25367914,2.873295455,7.701893939,30.19504831,76.81989734,1.1,1.546165459,0,0,0,0,2,0,0,0
1318,2017/8/10,4,4,7,222,2.729464482,0.223928277,16.33541941,12.85826587,35.21341273,2.916120444,8.819690108,30.56919741,77.0732735,1.416666667,1.614289635,0,0,0,0,4,0,6,1
1319,2017/8/11,5,3,5,223,2.569217995,0.213798309,18.43952295,12.19024484,31.41493742,2.337862319,6.541636473,30.85009058,75.7285628,0.1,1.670969203,0,0,0,0,2,1,4,1
1322,2017/8/14,1,2,1,226,2.776041667,0.188680556,12.55451389,8.333937198,21.00451526,3.054846014,6.396286232,30.83680556,72.52083333,0,1.585416667,0,0,0,0,2,0,1,0
1323,2017/8/15,2,5,8,227,2.811223144,0.166158626,13.90774854,13.12987549,36.62823058,2.810772629,6.397725178,30.06377924,71.27333699,0.033333333,1.556980994,0,0,0,0,3,2,8,0
1324,2017/8/16,3,1,0,228,2.836893979,0.255979339,16.1786771,30.57981255,25.58440171,2.418569625,10.93650343,30.43575311,71.2722783,0,1.417156228,0,0,0,0,1,0,0,0
1325,2017/8/17,4,0,6,229,4.802083333,0.247638889,29.54503321,18.02641908,34.00830314,2.551796498,12.01388889,30.62847222,68.56597222,1,1.375241546,0,0,0,0,0,0,5,1
1326,2017/8/18,5,5,3,230,5.173611111,0.306701389,37.15467995,26.11472058,41.2611715,1.560416667,11.76284722,31.02986111,71.07986111,0,1.48125,0,0,0,0,3,2,2,1
1329,2017/8/21,1,2,1,233,4.213194444,0.328298611,29.86145833,24.1977657,49.84005819,1.872222222,12.49479167,30.46180556,76.25347222,0,1.559375,0,0,0,0,1,1,1,0
1330,2017/8/22,2,6,7,234,4.496911663,0.326954365,19.70297619,19.36799517,38.44030797,2.774529848,11.93007678,28.74411232,77.11850845,1.635925926,1.973203502,0,0,0,0,3,3,4,3
1331,2017/8/23,3,1,0,235,5.735778986,0.26915308,17.93608092,15.92674023,28.02556818,3.504375,10.38443182,30.0410628,68.85190217,1.442424242,2.398897947,0,0,0,0,1,0,0,0
1332,2017/8/24,4,1,4,236,5.483867205,0.350468956,21.00625,12.41346618,28.24193841,3.860180061,15.04973704,28.67537879,78.88825758,1.021944444,1.333964646,0,0,0,0,1,0,4,0
1333,2017/8/25,5,5,4,237,3.64833434,0.298075684,30.88993056,15.57402671,33.96492256,1.933982488,11.79615036,29.39699074,77.05787037,0.4,1.400925926,0,0,0,0,5,0,4,0
1336,2017/8/28,1,1,2,240,3.526388889,0.335381944,26.321875,11.2707255,30.84390097,2.932986111,12.12152778,29.25347222,75.48611111,1.290277778,1.628472222,0,0,0,0,1,0,1,1
1337,2017/8/29,2,5,5,241,3.505208333,0.280590278,28.77366071,16.67874396,36.05827295,2.158680556,10.58566919,29.42013889,77.5,2.2,1.353819444,0,0,0,0,4,1,4,1
1338,2017/8/30,3,3,3,242,4.279528986,0.313538647,33.39791667,20.62786836,41.56422101,1.914794686,12.71903684,29.97222222,74.77430556,0.483333333,1.280902778,0,0,0,0,2,1,3,0
1339,2017/8/31,4,2,2,243,5.278819444,0.354548611,21.39965278,24.72837066,45.44025856,2.909722222,14.91319444,28.68402778,82.60763889,0.257575758,1.034375,0,0,0,0,2,0,2,0
1340,2017/9/1,5,4,3,244,4.249652778,0.466944444,13.51840278,16.33499396,34.12288647,5.888888889,16.80659722,27.36805556,86.72222222,1.428726852,0.986458333,0,0,0,0,4,0,3,0
1343,2017/9/4,1,3,0,247,4.871875,0.252951389,23.39722222,14.77292725,32.1240942,2.445486111,8.434722222,29.81597222,77.88194444,0.94,1.511111111,0,0,0,0,3,0,0,0
1344,2017/9/5,2,2,4,248,4.273641304,0.330024155,30.26867452,20.61923584,35.70479249,1.914236111,10.98457126,29.91319444,76.35416667,0.8,1.704861111,0,0,0,0,2,0,4,0
1345,2017/9/6,3,2,0,249,4.769655797,0.336788949,19.35351751,20.24268892,47.7483531,3.282125604,12.48263889,30.25,75.78125,0,1.981944444,0,0,0,0,2,0,0,0
1346,2017/9/7,4,2,7,250,4.320486111,0.2415625,18.69367452,10.01102053,25.81959541,3.001546717,8.175378788,29.32986111,79.78472222,1.593766234,2.268402778,0,0,0,0,2,0,5,2
1347,2017/9/8,5,4,2,251,3.925256643,0.235066425,16.47960447,12.1775774,24.78720238,3.311805556,10.3602904,29.54166667,78.72222222,0.45,1.372916667,0,0,0,0,3,1,2,0
1350,2017/9/11,1,7,1,254,3.420486111,0.301076389,19.34082126,17.18583937,30.34435386,3.18531099,11.28665459,30.14583333,73.82638889,0,1.496180556,0,0,0,0,7,0,1,0
1351,2017/9/12,2,4,10,255,4.85,0.326935386,26.92225379,21.54297047,41.42018006,3.747086353,13.73186896,30.70138889,72.29166667,0,1.599652778,0,0,0,0,4,0,10,0
1352,2017/9/13,3,2,0,256,5.269791667,0.285902778,39.56666667,26.34115613,52.62354523,2.039054952,12.53739432,30.77777778,72.72569444,1.633333333,1.43125,0,0,0,0,2,0,0,0
1353,2017/9/14,4,1,7,257,3.770138889,0.325868056,42.82291667,24.62530193,60.70078502,1.314930556,12.34583333,30.71527778,73.27430556,0,1.630208333,0,0,0,0,1,0,8,0
1354,2017/9/15,5,7,6,258,3.531597222,0.277222222,43.77083333,15.74818841,43.75694444,1.220138889,9.770138889,30.19791667,73.96527778,0,2.2375,0,0,0,0,6,1,4,2
1357,2017/9/18,1,12,2,261,5.096875,0.362569444,67.07986111,29.88320707,56.40725187,1.110416667,10.84895833,30.33680556,66.72916667,0,1.346180556,0,0,0,0,11,1,2,0
1358,2017/9/19,2,4,5,262,5.598686594,0.4937032,44.33239734,33.69572513,61.94454413,2.061201691,19.7258907,29.22222222,69.571407,0.4925,1.157759662,0,0,0,0,3,1,5,0
1359,2017/9/20,3,0,0,263,5.419444444,0.492013889,42.48017814,39.36413043,66.37856829,2.360069444,18.10277778,29.79861111,69.03819444,0.317698413,1.449305556,0,0,0,0,0,0,0,0
1360,2017/9/21,4,4,2,264,4.712122585,0.370798611,41.80265152,27.62822519,49.36867314,1.510300926,13.16226852,30.26736111,72.77430556,0.288888889,1.411111111,0,0,0,0,2,2,2,0
1361,2017/9/22,5,6,3,265,5.51357186,0.403852657,41.30288345,36.6973128,61.16259058,2.313586957,14.90993357,30.8125,69.39236111,0.32,1.354861111,0,0,0,0,5,1,2,1
1364,2017/9/25,1,3,1,268,3.999131944,0.237916667,20.96527778,16.13820954,35.68991546,2.287326389,8.495486111,30.72569444,76.36111111,2.4,1.382291667,0,0,0,0,1,2,0,1
1365,2017/9/26,2,6,5,269,4.010416667,0.232048611,25.74027778,16.54467227,34.31793478,2.544444444,9.269097222,30.78472222,76.82638889,0,1.444097222,0,0,0,0,5,1,4,1
1366,2017/9/27,3,1,1,270,4.850115741,0.222361111,29.73201754,20.04664855,38.29424682,2.185858586,10.15170455,30.84375,76.46875,0,1.50625,0,0,0,0,1,0,1,0
1367,2017/9/28,4,3,4,271,4.289583333,0.206006944,21.47013889,13.97355072,28.9673913,3.135416667,10.13541667,30.50347222,75.78125,0,1.514236111,0,0,0,0,3,0,3,1
1368,2017/9/29,5,8,2,272,4.404513889,0.370694444,31.64479167,21.86742424,46.28940217,2.617708333,15.459375,29.66666667,77.01388889,2.666666667,1.426736111,0,0,0,0,6,2,1,1
1371,2017/10/2,1,5,4,275,4.615738911,0.396980676,36.20347222,29.23807367,54.52355072,1.561279919,13.13595328,30.38541667,74.89930556,0.96,1.382291667,0,0,0,0,5,0,4,0
1372,2017/10/3,2,6,7,276,4.257291667,0.479652778,36.28368056,31.66449824,58.96025472,1.911805556,16.58368056,29.74305556,79.77083333,6.684,1.302083333,0,0,0,0,5,1,6,1
1373,2017/10/4,3,0,0,277,4.965625,0.435729167,46.81458333,39.49305556,67.1875,1.297569444,11.42916667,30.02430556,77.56944444,1.6,1.379166667,0,0,0,0,0,0,0,0
1374,2017/10/5,4,2,5,278,5.098737374,0.460625,43.14895833,35.10114734,69.95591787,1.863269928,14.51049215,29.85416667,77.59027778,4.1,1.420486111,0,0,0,0,2,0,5,0
1375,2017/10/6,5,5,5,279,5.197569444,0.381991959,42.77090643,27.92127114,65.4418869,1.54879386,12.52549342,29.77361111,77.12638889,0.9,1.402638889,0,0,0,0,5,0,5,0
1378,2017/10/9,1,0,0,282,3.852777778,0.368576389,34.04861111,23.90625,53.20486111,1.528472222,10.65104167,30.21527778,75.59375,0,1.386111111,0,0,0,0,0,0,0,0
1379,2017/10/10,2,0,0,283,4.202777778,0.275173611,31.43055556,19.65277778,43.81597222,1.381944444,10.69479167,30.43402778,74.65277778,0,1.479166667,0,0,0,0,0,0,0,0
1380,2017/10/11,3,3,2,284,3.666865079,0.274166667,34.45086051,18.97443182,44.53808465,1.900999396,10.61220109,30.45833333,74.67361111,1.075,1.331597222,0,0,0,0,3,0,1,1
1381,2017/10/12,4,4,5,285,4.87602657,0.351434179,39.90243056,23.62167874,67.7948644,1.878219697,13.96849747,30.22569444,75.85069444,0.233333333,1.321875,0,0,0,0,3,1,4,1
1382,2017/10/13,5,8,3,286,4.053125,0.542743056,12.13144626,27.59549886,70.88944178,5.988073671,24.03994565,27.03472222,86.60416667,1.367419046,1.228125,0,0,0,0,7,1,3,0
1385,2017/10/16,1,1,2,289,3.268813131,0.350749008,24.10336655,12.3008756,33.87904864,3.466319444,12.79673611,28.54513889,83.07291667,2.466666667,1.344444444,0,0,0,0,1,0,2,0
1386,2017/10/17,2,3,5,290,4.265625,0.42522192,34.37395833,28.27490942,65.69913812,2.388541667,15.86180556,28.9375,81.58333333,0.1,1.297222222,0,0,0,0,3,0,3,2
1387,2017/10/18,3,1,1,291,5.030208333,0.439930556,34.27214674,26.7330314,67.72708059,2.684525966,17.54027778,28.30208333,79.89930556,0,1.466319444,0,0,0,0,1,0,1,0
1388,2017/10/19,4,5,7,292,3.856376263,0.448479771,35.61280193,27.62815657,66.91508838,2.707242063,17.69092262,28.21875,76.93402778,0,1.498263889,0,0,0,0,5,0,6,1
1389,2017/10/20,5,3,2,293,4.388909475,0.436593928,36.20205314,31.54009753,75.93776076,2.967834596,18.01350559,27.16666667,76.83333333,0,1.742708333,0,0,0,0,2,1,2,0
1392,2017/10/23,1,7,1,296,5.174118122,0.591284859,50.58024951,39.05505952,77.74663561,2.164501494,20.56103245,24.74682971,65.20833333,8,1.376313406,0,0,0,0,6,1,1,0
1393,2017/10/24,2,7,9,297,4.173263889,0.53830163,48.79701087,40.28970411,92.83605072,2.123194444,19.72972222,25.93055556,66.79861111,0.3,1.337152778,0,0,0,0,7,0,6,3
1394,2017/10/25,3,0,0,298,5.088888889,0.542743056,50.81280193,39.55797101,92.92874396,2.210582729,21.61544384,25.74652778,68.96527778,0.3,1.395833333,0,0,0,0,0,0,0,0
1395,2017/10/26,4,2,5,299,4.815025253,0.479750631,45.79482323,34.4939888,86.44707949,2.359564394,19.58017677,25.56281566,69.37026515,2.6,1.392708333,0,0,0,0,1,1,4,1
1396,2017/10/27,5,0,2,300,3.992992424,0.434340278,44.00138889,30.78531236,88.01616711,2.267261905,19.18457341,24.79861111,68.39583333,8.1,1.8875,0,0,0,0,0,0,2,0
1399,2017/10/30,1,2,3,303,4.22182971,0.467189147,36.91531863,31.06597222,124.0769928,2.660009058,21.44633152,24.42013889,63.72222222,4.1,1.44375,0,0,0,0,1,1,3,0
1400,2017/10/31,2,8,10,304,4.226811594,0.406689312,38.78125,24.36020335,75.49120279,3.048143116,19.42362621,24.36805556,65.01388889,0,1.314930556,0,0,0,0,6,2,9,1
1401,2017/11/1,3,2,1,305,3.815564614,0.412827597,47.29438406,26.9067029,69.1446256,1.709027778,18.34938104,24.99079106,66.3423913,0,1.641817633,0,0,0,0,1,1,1,0
1402,2017/11/2,4,1,6,306,5.319097222,0.498645833,39.11597222,31.9491244,66.99230072,2.154861111,24.59965278,25.46180556,73.62152778,0.528055556,1.308680556,0,0,0,0,1,0,6,0
