"date","sum_allergy1"
2015-11-19,0.475357142857143
2015-11-20,0.692454710144928
2015-11-23,0.559285714285714
2015-11-24,0.569166666666667
2015-11-25,0
2015-11-26,0.454895833333333
2015-11-27,0.42875
2015-11-30,0.536770833333334
2015-12-01,0.569444444444444
2015-12-03,0.68
2015-12-04,0.719861111111111
2015-12-07,0.647
2015-12-08,0.54525
2015-12-09,0
2015-12-10,0.41675
2015-12-11,0.515694444444444
2015-12-14,0.5796875
2015-12-15,0.7340625
2015-12-16,0.765
2015-12-17,0.594305555555556
2015-12-18,0.562777777777778
2015-12-21,0.773055555555556
2015-12-22,0.756166666666667
2015-12-23,0
2015-12-24,0.744761904761905
2015-12-25,0.800694444444444
2015-12-28,0.568916666666667
2015-12-29,0.521111111111111
2015-12-30,0.491666666666667
2015-12-31,0.582135416666667
2016-01-04,1.06354166666667
2016-01-05,0.772986111111111
2016-01-06,0
2016-01-07,0.552550724637681
2016-01-08,0.488958333333333
2016-01-11,0.518208333333333
2016-01-12,0.500530303030303
2016-01-13,0.495416666666667
2016-01-14,0.767777777777778
2016-01-15,0.829761904761904
2016-01-18,0.649722222222222
2016-01-19,0.840109989648033
2016-01-20,0
2016-01-21,0.728095238095238
2016-01-22,0.548888888888889
2016-01-25,0.474545454545454
2016-01-26,0.586770833333333
2016-01-27,0
2016-01-28,0.710178571428571
2016-01-29,0.481666666666667
2016-01-30,0.46125
2016-02-01,0.474318181818182
2016-02-02,0.6575
2016-02-03,0
2016-02-04,0.570238095238095
2016-02-05,0.435833333333333
2016-02-12,0
2016-02-15,0.617
2016-02-16,0.740541666666667
2016-02-17,0.640416666666667
2016-02-18,0.619601449275362
2016-02-19,0.579479166666667
2016-02-22,0.704791666666667
2016-02-23,0.64765625
2016-02-24,0
2016-02-25,0.580492424242424
2016-02-26,0.512291666666666
2016-03-01,0.595416666666667
2016-03-02,0.53125
2016-03-03,0.53875
2016-03-04,0.837638888888888
2016-03-07,0.513402777777778
2016-03-08,0.44796875
2016-03-09,0.443333333333333
2016-03-10,0.554652777777778
2016-03-11,0.562604166666667
2016-03-14,0.651666666666667
2016-03-15,0.911078869047619
2016-03-16,0
2016-03-17,0.945625000000001
2016-03-18,0.659583333333334
2016-03-21,0.659583333333334
2016-03-22,0.636439393939394
2016-03-23,0.640833333333333
2016-03-24,0.518916666666667
2016-03-25,0.43875
2016-03-28,0.523916666666667
2016-03-29,0.6446875
2016-03-30,0.785416666666667
2016-03-31,0.7140625
2016-04-01,0.613916666666667
2016-04-06,0.565
2016-04-07,0.270333333333333
2016-04-08,0.399083333333333
2016-04-11,0.460572916666667
2016-04-12,0.454583333333333
2016-04-13,0.48875
2016-04-14,0.629380350029663
2016-04-15,0.464333333333333
2016-04-18,0.476742424242424
2016-04-19,0.579621212121212
2016-04-20,0.613333333333333
2016-04-21,0.337609649122807
2016-04-22,0.291197916666667
2016-04-25,0.410729166666667
2016-04-26,0.383194444444444
2016-04-27,0
2016-04-28,0.356805555555556
2016-04-29,0.627746212121212
2016-05-02,0.45390625
2016-05-03,0.319285714285714
2016-05-04,0.335416666666667
2016-05-05,0.297958333333333
2016-05-06,0.23625
2016-05-09,0.286287878787879
2016-05-10,0.30578125
2016-05-11,0
2016-05-12,0.444916666666667
2016-05-13,0.449666666666667
2016-05-16,0.416458333333333
2016-05-17,0.549431818181818
2016-05-18,0
2016-05-19,0.469166666666667
2016-05-20,0.465208333333333
2016-05-23,0.3375
2016-05-24,0.375509259259259
2016-05-25,0
2016-05-26,0.397430555555556
2016-05-27,0.436666666666667
2016-05-30,0.17390625
2016-05-31,0.14
2016-06-01,0.21125
2016-06-02,0.227777777777778
2016-06-03,0.149583333333333
2016-06-06,0.30297619047619
2016-06-07,0.263571428571428
2016-06-08,0
2016-06-10,0.237916666666667
2016-06-13,0.618416666666667
2016-06-14,0.471583333333333
2016-06-15,0.344791666666666
2016-06-16,0.263745098039216
2016-06-17,0.318083333333333
2016-06-20,0.45125
2016-06-21,0.32075
2016-06-22,0
2016-06-23,0.336952898550725
2016-06-24,0.265625
2016-06-27,0.289305555555556
2016-06-28,0.283333333333333
2016-06-29,0.23
2016-06-30,0.274824879227053
2016-07-01,0.199166666666666
2016-07-04,0.284702380952381
2016-07-05,0.385301296720061
2016-07-06,0
2016-07-07,0.340787037037037
2016-07-11,0.291666666666667
2016-07-12,0.256383399209486
2016-07-13,0
2016-07-14,0.237430555555555
2016-07-15,0.21172619047619
2016-07-18,0.347083333333334
2016-07-19,0.370535714285714
2016-07-20,0
2016-07-21,0.276111111111111
2016-07-22,0.244375
2016-07-25,0.258928571428571
2016-07-26,0.243854166666667
2016-07-27,0.215
2016-07-28,0.203541666666667
2016-07-29,0.333333333333333
2016-08-01,0.363541666666666
2016-08-02,0.294166666666667
2016-08-03,0.217916666666667
2016-08-04,0.241666666666667
2016-08-05,0.1840625
2016-08-08,0.259427083333334
2016-08-09,0.302878787878788
2016-08-10,0
2016-08-11,0.321944444444444
2016-08-12,0.350416666666667
2016-08-15,0.280833333333333
2016-08-16,0.344322916666667
2016-08-18,0.346666666666667
2016-08-19,0.347644927536232
2016-08-22,0.399666666666667
2016-08-23,0.397228260869565
2016-08-24,0.278333333333333
2016-08-25,0.293312908496732
2016-08-26,0.309583333333333
2016-08-29,0.414444444444444
2016-08-30,0.511121794871795
2016-08-31,0
2016-09-01,0.395791666666666
2016-09-02,0.3778125
2016-09-05,0.453666666666667
2016-09-06,0.355277777777778
2016-09-08,0.595833333333333
2016-09-09,0.31568253968254
2016-09-12,0.363333333333333
2016-09-13,0.347083333333333
2016-09-16,0.280416666666667
2016-09-19,0
2016-09-20,0
2016-09-21,0.434166666666667
2016-09-22,0.531282206119163
2016-09-23,0.568333333333333
2016-09-26,0.42875
2016-09-27,0.168571428571429
2016-09-29,0.402053571428572
2016-09-30,0.472083333333334
2016-10-03,0.349236111111111
2016-10-04,0.366927083333333
2016-10-06,0.509160628019324
2016-10-07,0.39975
2016-10-11,0.589223602484472
2016-10-12,0
2016-10-13,0.531458333333333
2016-10-14,0.545916666666667
2016-10-17,0.430773809523809
2016-10-18,0.303528582930757
2016-10-19,0.3675
2016-10-20,0.499432773109244
2016-10-21,0.308888888888889
2016-10-24,0
2016-10-25,0.500416666666667
2016-10-26,0
2016-10-27,0.474652777777778
2016-10-28,0
2016-10-31,0.580833333333334
2016-11-01,0.488125
2016-11-02,0.397083333333333
2016-11-03,0.469166666666667
2016-11-04,0.447083333333333
2016-11-07,0.479861111111111
2016-11-08,0.438125
2016-11-09,0
2016-11-10,0.398666666666667
2016-11-11,0.685
2016-11-14,0.507440476190476
2016-11-15,0.720583333333333
2016-11-16,0.538333333333333
2016-11-17,0.61025
2016-11-18,0.602916666666667
2016-11-21,0.566041666666667
2016-11-22,0.537395833333334
2016-11-23,0
2016-11-24,0.462777777777778
2016-11-25,0.478541666666667
2016-11-28,0.808541666666667
2016-11-29,0.646166666666667
2016-11-30,0.456666666666667
2016-12-01,0.505427536231884
